id,code,type,product_qty,active,ready_to_produce,consumption,sequence,product_tmpl_id/id,product_uom_id/id,previous_bom_id/id,company_id/id,bom_line_ids/id,bom_line_ids/product_id/id,bom_line_ids/product_uom_id/id,bom_line_ids/product_qty,bom_line_ids/manual_consumption,bom_line_ids/sequence
,,,,,,,,,,,,marin_data.mrp_bom_line_1587,marin_data.product_product_2081,uom.product_uom_kgm,0.22,True,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1588,marin_data.product_product_1868,uom.product_uom_unit,1.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1589,marin_data.product_product_1870,uom.product_uom_unit,200.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1590,marin_data.product_product_1839,uom.product_uom_unit,17.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1591,marin_data.product_product_2114,uom.product_uom_unit,217.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1592,marin_data.product_product_2329,uom.product_uom_unit,1.0,,14
mrp_bom_1069,Formulate Alfaspray XM 1x10L Batch 1000L,Manufacture this product,100.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1202,marin.uom_156,,marin_data.company_lmmg,marin_data.mrp_bom_line_1593,marin_data.product_product_1728,uom.product_uom_kgm,34.41,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1594,marin_data.product_product_1725,uom.product_uom_kgm,229.4,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1595,marin_data.product_product_1727,uom.product_uom_kgm,114.7,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1596,marin_data.product_product_1726,uom.product_uom_kgm,51.62,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1597,marin_data.product_product_1200,uom.product_uom_kgm,91.76,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1598,marin_data.product_product_2121,uom.product_uom_kgm,19.5,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1599,marin_data.product_product_2080,uom.product_uom_kgm,0.34,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1600,marin_data.product_product_2081,uom.product_uom_kgm,1.15,True,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1601,marin_data.product_product_2113,uom.product_uom_unit,150.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1602,marin_data.product_product_1520,uom.product_uom_unit,100.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1603,marin_data.product_product_2329,uom.product_uom_unit,1.0,,13
mrp_bom_1070,Formulate Alfaspray XM 1x10L Batch 200L,Manufacture this product,20.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1202,marin.uom_156,,marin_data.company_lmmg,marin_data.mrp_bom_line_1604,marin_data.product_product_1728,uom.product_uom_kgm,6.88,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1605,marin_data.product_product_1725,uom.product_uom_kgm,45.88,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1606,marin_data.product_product_1727,uom.product_uom_kgm,22.94,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1607,marin_data.product_product_1726,uom.product_uom_kgm,10.32,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1608,marin_data.product_product_1200,uom.product_uom_kgm,18.35,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1609,marin_data.product_product_2121,uom.product_uom_kgm,3.9,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1610,marin_data.product_product_2080,uom.product_uom_kgm,0.07,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1611,marin_data.product_product_2081,uom.product_uom_kgm,0.23,True,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1612,marin_data.product_product_2113,uom.product_uom_unit,30.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1613,marin_data.product_product_1520,uom.product_uom_unit,20.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1614,marin_data.product_product_2329,uom.product_uom_unit,1.0,,13
mrp_bom_1071,Refill Asanit 50 XM 8x1Kg 1200,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1239,uom.product_uom_kgm,,marin_data.company_lmmg,marin_data.mrp_bom_line_1615,marin_data.product_product_2028,marin.uom_131,48.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1616,marin_data.product_product_1729,uom.product_uom_unit,1200.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1617,marin_data.product_product_1501,uom.product_uom_unit,100.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1618,marin_data.product_product_2111,uom.product_uom_unit,100.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1619,marin_data.product_product_2329,uom.product_uom_unit,2.0,,6
mrp_bom_1072,Refill Breisse XM 100,Manufacture this product,100.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1344,marin.uom_109,,marin_data.company_lmmg,marin_data.mrp_bom_line_1620,marin_data.product_product_1339,marin.uom_131,0.52,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1621,marin_data.product_product_1730,uom.product_uom_unit,100.0,,2
mrp_bom_1073,Refill Deprebac XM 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1492,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1622,marin_data.product_product_1912,uom.product_uom_litre,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1623,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1624,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1625,marin_data.product_product_2094,uom.product_uom_unit,1000.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1626,marin_data.product_product_1501,uom.product_uom_unit,83.33,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1627,marin_data.product_product_2103,uom.product_uom_unit,83.33,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1628,marin_data.product_product_2329,uom.product_uom_unit,2.0,,9
mrp_bom_1074,Refill Distriva XM 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1504,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1629,marin_data.product_product_2184,uom.product_uom_kgm,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1630,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1631,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1632,marin_data.product_product_2095,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1633,marin_data.product_product_1501,uom.product_uom_unit,83.33,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1634,marin_data.product_product_2104,uom.product_uom_unit,83.33,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1635,marin_data.product_product_2329,uom.product_uom_unit,2.0,,7
mrp_bom_1075,Refill Draisig XM 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1506,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1636,marin_data.product_product_1424,uom.product_uom_kgm,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1637,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1638,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1639,marin_data.product_product_2096,uom.product_uom_unit,1000.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1640,marin_data.product_product_1501,uom.product_uom_unit,83.33,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1641,marin_data.product_product_2105,uom.product_uom_unit,83.33,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1642,marin_data.product_product_2329,uom.product_uom_unit,2.0,,9
mrp_bom_1076,Formulate Estelis XM 12x1L Batch 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1527,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1643,marin_data.product_product_1765,uom.product_uom_kgm,822.92,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1644,marin_data.product_product_1338,uom.product_uom_kgm,284.0,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1645,marin_data.product_product_1784,uom.product_uom_kgm,4.54,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1646,marin_data.product_product_2121,uom.product_uom_kgm,1.82,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1647,marin_data.product_product_1167,uom.product_uom_kgm,11.36,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1648,marin_data.product_product_1121,uom.product_uom_kgm,11.36,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1649,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1650,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1651,marin_data.product_product_1124,uom.product_uom_unit,1000.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1652,marin_data.product_product_1501,uom.product_uom_unit,83.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1653,marin_data.product_product_1129,uom.product_uom_unit,83.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1654,marin_data.product_product_2329,uom.product_uom_unit,2.0,,14
mrp_bom_1077,Formulate Estelis Soil XM 12x1L Batch 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1528,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1655,marin_data.product_product_1765,uom.product_uom_kgm,703.87,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1656,marin_data.product_product_1338,uom.product_uom_kgm,493.6,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1657,marin_data.product_product_1784,uom.product_uom_kgm,4.94,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1658,marin_data.product_product_2121,uom.product_uom_kgm,1.97,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1659,marin_data.product_product_1167,uom.product_uom_kgm,19.74,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1660,marin_data.product_product_1121,uom.product_uom_kgm,9.87,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1661,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1662,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1663,marin_data.product_product_1123,uom.product_uom_unit,1000.0,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1664,marin_data.product_product_1128,uom.product_uom_unit,83.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1665,marin_data.product_product_1501,uom.product_uom_unit,83.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1666,marin_data.product_product_2329,uom.product_uom_unit,2.0,,12
mrp_bom_1078,Refill Eterbel XM 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1529,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1667,marin_data.product_product_1703,uom.product_uom_litre,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1668,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1669,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1670,marin_data.product_product_1125,uom.product_uom_unit,1000.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1671,marin_data.product_product_1501,uom.product_uom_unit,83.33,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1672,marin_data.product_product_1130,uom.product_uom_unit,83.33,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1673,marin_data.product_product_2329,uom.product_uom_unit,2.0,,9
mrp_bom_1079,Refill Ferti Beet XM 6x2Kg 1000,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1543,marin.uom_121,,marin_data.company_lmmg,marin_data.mrp_bom_line_1674,marin_data.product_product_1309,uom.product_uom_kgm,1000.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1675,marin_data.product_product_1731,uom.product_uom_unit,500.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1676,marin_data.product_product_1131,uom.product_uom_unit,83.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1677,marin_data.product_product_1501,uom.product_uom_unit,83.0,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1678,marin_data.product_product_2329,uom.product_uom_unit,1.5,,8
mrp_bom_1080,Refill Ferti Beet XM 6x2Kg 200,Manufacture this product,100.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1543,marin.uom_121,,marin_data.company_lmmg,marin_data.mrp_bom_line_1679,marin_data.product_product_1309,uom.product_uom_kgm,200.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1680,marin_data.product_product_1542,uom.product_uom_kgm,0.0,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1681,marin_data.product_product_1731,uom.product_uom_unit,100.0,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1682,marin_data.product_product_1131,uom.product_uom_unit,17.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1683,marin_data.product_product_1501,uom.product_uom_unit,17.0,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1684,marin_data.product_product_2329,uom.product_uom_unit,0.5,,10
mrp_bom_1081,Refill Fortexyl XM 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1576,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1685,marin_data.product_product_1805,uom.product_uom_litre,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1686,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1687,marin_data.product_product_1665,uom.product_uom_unit,1000.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1688,marin_data.product_product_1126,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1689,marin_data.product_product_1132,uom.product_uom_unit,83.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1690,marin_data.product_product_1501,uom.product_uom_unit,83.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1691,marin_data.product_product_2329,uom.product_uom_unit,2.0,,7
mrp_bom_1082,Refill Ingenux 80 XM 8x1Kg 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1661,uom.product_uom_kgm,,marin_data.company_lmmg,marin_data.mrp_bom_line_1692,marin_data.product_product_1604,uom.product_uom_kgm,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1693,marin_data.product_product_1732,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1694,marin_data.product_product_1502,uom.product_uom_unit,84.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1695,marin_data.product_product_2112,uom.product_uom_unit,84.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1696,marin_data.product_product_2329,uom.product_uom_unit,2.0,,6
mrp_bom_1083,Formulate Linexar CT 12x1L Batch 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1745,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1697,marin_data.product_product_1465,uom.product_uom_kgm,86.68,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1698,marin_data.product_product_1401,uom.product_uom_kgm,609.09,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1699,marin_data.product_product_1728,uom.product_uom_kgm,38.67,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1700,marin_data.product_product_1259,uom.product_uom_kgm,20.37,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1701,marin_data.product_product_1260,uom.product_uom_kgm,61.1,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1702,marin_data.product_product_1832,uom.product_uom_kgm,6.45,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1703,marin_data.product_product_1122,uom.product_uom_kgm,1.16,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1704,marin_data.product_product_2121,uom.product_uom_kgm,12.89,True,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1705,marin_data.product_product_1573,uom.product_uom_kgm,0.52,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1706,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1707,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,14
,,,,,,,,,,,,marin_data.mrp_bom_line_1708,marin_data.product_product_2098,uom.product_uom_unit,1000.0,,15
,,,,,,,,,,,,marin_data.mrp_bom_line_1709,marin_data.product_product_1501,uom.product_uom_unit,83.0,,16
,,,,,,,,,,,,marin_data.mrp_bom_line_1710,marin_data.product_product_2107,uom.product_uom_unit,83.0,,17
,,,,,,,,,,,,marin_data.mrp_bom_line_1711,marin_data.product_product_2329,uom.product_uom_unit,2.0,,18
mrp_bom_1084,Formulate Linexar CT 12x1L Batch 200,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1745,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1712,marin_data.product_product_1465,uom.product_uom_kgm,17.34,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1713,marin_data.product_product_1401,uom.product_uom_kgm,121.82,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1714,marin_data.product_product_1728,uom.product_uom_kgm,7.73,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1715,marin_data.product_product_1259,uom.product_uom_kgm,4.07,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1716,marin_data.product_product_1260,uom.product_uom_kgm,12.22,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1717,marin_data.product_product_1832,uom.product_uom_kgm,1.29,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1718,marin_data.product_product_1122,uom.product_uom_kgm,0.23,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1719,marin_data.product_product_2121,uom.product_uom_kgm,2.58,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1720,marin_data.product_product_1573,uom.product_uom_kgm,0.1,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1721,marin_data.product_product_1868,uom.product_uom_unit,200.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1722,marin_data.product_product_1870,uom.product_uom_unit,200.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1723,marin_data.product_product_2098,uom.product_uom_unit,200.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1724,marin_data.product_product_1839,uom.product_uom_unit,17.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1725,marin_data.product_product_2107,uom.product_uom_unit,17.0,,14
,,,,,,,,,,,,marin_data.mrp_bom_line_1726,marin_data.product_product_2329,uom.product_uom_unit,1.0,,15
mrp_bom_1085,Formulate Linexar CT 12x1L Batch 500,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1745,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1727,marin_data.product_product_1465,uom.product_uom_kgm,43.34,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1728,marin_data.product_product_1401,uom.product_uom_kgm,304.54,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1729,marin_data.product_product_1728,uom.product_uom_kgm,19.34,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1730,marin_data.product_product_1259,uom.product_uom_kgm,10.18,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1731,marin_data.product_product_1260,uom.product_uom_kgm,30.55,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1732,marin_data.product_product_1832,uom.product_uom_kgm,3.22,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1733,marin_data.product_product_1122,uom.product_uom_kgm,0.58,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1734,marin_data.product_product_2121,uom.product_uom_kgm,6.45,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1735,marin_data.product_product_1573,uom.product_uom_kgm,0.26,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1736,marin_data.product_product_1663,uom.product_uom_unit,500.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1737,marin_data.product_product_1664,uom.product_uom_unit,500.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1738,marin_data.product_product_2098,uom.product_uom_unit,500.0,,14
,,,,,,,,,,,,marin_data.mrp_bom_line_1739,marin_data.product_product_1501,uom.product_uom_unit,42.0,,15
,,,,,,,,,,,,marin_data.mrp_bom_line_1740,marin_data.product_product_2107,uom.product_uom_unit,42.0,,16
,,,,,,,,,,,,marin_data.mrp_bom_line_1741,marin_data.product_product_2329,uom.product_uom_unit,2.0,,17
mrp_bom_1086,Formulate Linexar 60 XM 12x1L Batch 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1749,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1742,marin_data.product_product_1465,uom.product_uom_kgm,612.32,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1743,marin_data.product_product_1259,uom.product_uom_kgm,19.28,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1744,marin_data.product_product_1260,uom.product_uom_kgm,57.83,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1745,marin_data.product_product_1122,uom.product_uom_kgm,1.34,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1746,marin_data.product_product_1728,uom.product_uom_kgm,36.6,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1747,marin_data.product_product_1832,uom.product_uom_kgm,9.76,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1748,marin_data.product_product_2121,uom.product_uom_kgm,12.2,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1749,marin_data.product_product_1573,uom.product_uom_kgm,0.49,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1750,marin_data.product_product_1839,uom.product_uom_unit,83.0,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1751,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1752,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1753,marin_data.product_product_2097,uom.product_uom_unit,1000.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1754,marin_data.product_product_2106,uom.product_uom_unit,83.0,,13
mrp_bom_1087,Formulate Linexar 60 XM 12x1L Batch 200,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1749,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1755,marin_data.product_product_1122,uom.product_uom_kgm,0.27,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1756,marin_data.product_product_1259,uom.product_uom_kgm,3.86,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1757,marin_data.product_product_1260,uom.product_uom_kgm,11.57,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1758,marin_data.product_product_1465,uom.product_uom_kgm,122.46,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1759,marin_data.product_product_1573,uom.product_uom_kgm,0.1,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1760,marin_data.product_product_1728,uom.product_uom_kgm,7.32,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1761,marin_data.product_product_1832,uom.product_uom_kgm,1.95,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1762,marin_data.product_product_1839,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1763,marin_data.product_product_1868,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1764,marin_data.product_product_1870,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1765,marin_data.product_product_2097,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1766,marin_data.product_product_2106,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1767,marin_data.product_product_2121,uom.product_uom_kgm,2.44,True,1
mrp_bom_1088,Refill Magistop XM 12x1L 600,Manufacture this product,600.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1767,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1768,marin_data.product_product_2029,uom.product_uom_litre,600.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1769,marin_data.product_product_1868,uom.product_uom_unit,600.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1770,marin_data.product_product_1665,uom.product_uom_unit,600.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1771,marin_data.product_product_2115,uom.product_uom_unit,650.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1772,marin_data.product_product_1501,uom.product_uom_unit,50.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1773,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1089,Formulate Omipro CT 12x1L Batch 200,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1892,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1774,marin_data.product_product_1122,uom.product_uom_kgm,0.69,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1775,marin_data.product_product_1259,uom.product_uom_kgm,8.45,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1776,marin_data.product_product_1260,uom.product_uom_kgm,8.45,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1777,marin_data.product_product_1401,uom.product_uom_kgm,79.79,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1778,marin_data.product_product_1521,uom.product_uom_kgm,2.76,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1779,marin_data.product_product_1573,uom.product_uom_kgm,0.28,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1780,marin_data.product_product_1728,uom.product_uom_kgm,8.28,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1781,marin_data.product_product_1764,uom.product_uom_kgm,7.14,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1782,marin_data.product_product_1765,uom.product_uom_kgm,97.27,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1783,marin_data.product_product_1832,uom.product_uom_kgm,2.21,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1784,marin_data.product_product_1839,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1785,marin_data.product_product_1868,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1786,marin_data.product_product_1870,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1787,marin_data.product_product_2009,uom.product_uom_kgm,87.83,True,1
