id,name,default_code,type,uom_id/id,uom_po_id/id,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,rent_ok,sale_ok,landed_cost_ok,is_published,is_storable,tracking,invoice_policy,purchase_method,pos_categ_ids/id,categ_id/id,unspsc_code_id/id
marin.product_template_1691,Inoquos cap R.50 Bca C/Ln liner with valve,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1692,Inspire Gold 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1300.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_137,product_unspsc.unspsc_code_10161901
marin.product_template_1693,InterGuzan 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,265.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_136,product_unspsc.unspsc_code_10161901
marin.product_template_1694,Interene 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,0.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_141,product_unspsc.unspsc_code_10161901
marin.product_template_1695,Intrali 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,3800.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1696,Irrigaid Gold 1x10L,,Goods,marin.uom_uom_153,marin.uom_uom_153,0.0,4000.0,0.0,11.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_125,product_unspsc.unspsc_code_12142100
marin.product_template_1697,Isabion 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,650.0,0.0,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1698,Isabion 1x5L,,Goods,marin.uom_uom_155,marin.uom_uom_155,0.0,650.0,0.0,5.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1699,Isaosa Complejo Triple 16 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1700,Isaosa DAP 18-46-00 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161605
marin.product_template_1701,Isaosa KCL Cloruro de Potasio 00-00-60 + Ca 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161600
marin.product_template_1702,Isaosa MAP 11-52-00 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161602
marin.product_template_1703,Isaosa Mezcla Plata 12-26-14 + 9S+ME 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,24000.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1704,Isaosa Mezcla Plata Reabone 13-07-22 +ME 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,24000.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1705,Isaosa NKS Nitrato de potasio 1ton,,Goods,marin.uom_uom_123,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_132,product_unspsc.unspsc_code_10161600
marin.product_template_1706,Isaosa Sulfato de amonio 21-00-00 + 24S 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,330.0,0.0,1000.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1707,Isaosa Sulfato de magnesio 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161800
marin.product_template_1708,Isaosa Sulfato de potasio 00-00-50 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,0.0,0.0,1000.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161600
marin.product_template_1709,Isaosa Urea 46-00-00 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1710,Ixi 0.900L,,Goods,marin.uom_uom_138,marin.uom_uom_138,0.0,110.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_144,product_unspsc.unspsc_code_10161900
marin.product_template_1711,Jaca 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,340.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1712,Jade 1x20kg,,Goods,marin.uom_uom_124,marin.uom_uom_124,0.0,1050.0,0.0,20.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1713,K-Fol 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,150.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_128,product_unspsc.unspsc_code_10161527
marin.product_template_1714,K-Fol 1x10kg,,Goods,marin.uom_uom_127,marin.uom_uom_127,0.0,1400.0,0.0,10.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_128,product_unspsc.unspsc_code_10161527
marin.product_template_1715,K-MAG Premium 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1080.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161600
marin.product_template_1716,K-tionic 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,140.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1717,K-tionic 1x20L,,Goods,marin.uom_uom_151,marin.uom_uom_151,0.0,2600.0,0.0,25.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1718,KCL Cloruro de Potasio 00-00-60 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,0.0,1.0,0.0,1000.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1719,Kadostim 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,475.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_128,product_unspsc.unspsc_code_10161527
marin.product_template_1720,Kaiso 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,450.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1721,Kanemite 0.200L,,Goods,marin.uom_uom_144,marin.uom_uom_144,0.0,0.0,0.0,0.22,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_151,product_unspsc.unspsc_code_10171500
marin.product_template_1722,Kanemite 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,0.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_151,product_unspsc.unspsc_code_10171500
marin.product_template_1723,Kanemite 1gal,,Goods,uom.product_uom_gal,uom.product_uom_gal,0.0,7200.0,0.0,4.0,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_151,product_unspsc.unspsc_code_10171500
marin.product_template_1724,Karate Zeon 0.200L,,Goods,marin.uom_uom_144,marin.uom_uom_144,0.0,260.0,0.0,0.22,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1725,Karate Zeon 0.250L,,Goods,marin.uom_uom_143,marin.uom_uom_143,0.0,280.0,0.0,0.27,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1726,Karate Zeon 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,900.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1727,Karma 350 SC  0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,900.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1728,Kasugamicina 4% SL 200L,,Goods,marin.uom_uom_150,uom.product_uom_litre,0.0,1.0,0.0,200.0,0.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,product_unspsc.unspsc_code_12162006
marin.product_template_1729,Kasumin 2% 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,600.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_133,product_unspsc.unspsc_code_10161901
marin.product_template_1730,Kasumin 2% 1x5L,,Goods,marin.uom_uom_155,marin.uom_uom_155,0.0,2520.0,0.0,5.5,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_133,product_unspsc.unspsc_code_10161901
marin.product_template_1731,Kaxtoli 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,700.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_133,product_unspsc.unspsc_code_10161901
marin.product_template_1732,Kelatex Zinc Forte 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_130,
marin.product_template_1733,Kik 0.250L,,Goods,marin.uom_uom_143,marin.uom_uom_143,0.0,125.0,0.0,0.27,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1734,Kik 0.970L,,Goods,marin.uom_uom_135,marin.uom_uom_135,0.0,440.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1735,Kiloton 30-30 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,350.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_136,product_unspsc.unspsc_code_10161901
marin.product_template_1736,Kiloton 30-30 1x20L,,Goods,marin.uom_uom_151,marin.uom_uom_151,0.0,6000.0,0.0,25.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_136,product_unspsc.unspsc_code_10161901
marin.product_template_1737,Kimfol,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,0.0,0.0,0.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1738,Kimura 0.250L,,Goods,marin.uom_uom_143,marin.uom_uom_143,0.0,417.0,0.0,0.27,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_151,product_unspsc.unspsc_code_10171500
marin.product_template_1739,Kirio 7 0.200L,,Goods,marin.uom_uom_144,marin.uom_uom_144,0.0,140.0,0.0,0.22,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1740,Kirio 7 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,370.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1741,Kirio 7 CE 0.200L,,Goods,marin.uom_uom_144,marin.uom_uom_144,0.0,0.0,0.0,0.22,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1742,Klorpan 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,265.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1743,Klorpan 1x10L,,Goods,marin.uom_uom_153,marin.uom_uom_153,611.0,2400.0,0.0,10.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1744,Konfiro 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1745,Konzym 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_134,product_unspsc.unspsc_code_10161901
marin.product_template_1746,Kook 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,650.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_150,product_unspsc.unspsc_code_10161900
marin.product_template_1747,Kumpel Max 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,600.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1748,Kumpel Max 2x0.250L,,Goods,marin.uom_uom_143,marin.uom_uom_143,0.0,0.0,0.0,0.27,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1749,Kumpel Max 2x1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1210.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1750,LEAN Acido fosforico purificado 75% 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,product_unspsc.unspsc_code_12162201
marin.product_template_1751,LEAN Alcohol isopropilico isopropanol 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,
marin.product_template_1752,LEAN Dioctil sulfosuccinato de sodio 50% 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,product_unspsc.unspsc_code_12142000
marin.product_template_1753,LEAN Monopropilenglicol 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,
marin.product_template_1754,Lamitec labeled bag 1kg Asanit XM 1pz,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1755,Lamitec labeled bag 1kg Brassiguard XM 1pz,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1756,Lamitec labeled bag 1kg Ferti beet XM 1pz,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1757,Lamitec labeled bag 1kg Ingenux XM 1pz,,Goods,uom.product_uom_unit,uom.product_uom_unit,306.22999999999996,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1758,Lamitec labeled bag 1kg Veridia XM 1pz,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1759,Lamitec labeled bag 1kg Zomec XM 1pz,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_116,
marin.product_template_1760,Lannate 90 0.100kg,,Goods,marin.uom_uom_117,marin.uom_uom_117,0.0,60.0,0.0,0.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1761,Lannate 90 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,0.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1762,Lannate LV 1x10L,,Goods,marin.uom_uom_153,marin.uom_uom_153,0.0,1800.0,0.0,11.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1763,Latigo L 1x5L,,Goods,marin.uom_uom_155,marin.uom_uom_155,0.0,1250.0,0.0,5.5,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,
marin.product_template_1764,Laudis paquete,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,945.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_147,product_unspsc.unspsc_code_10161900
marin.product_template_1765,Leao 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1500.0,0.001,1.1,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1766,Lepertrin 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,800.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1767,Li 700 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,160.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_124,product_unspsc.unspsc_code_12142100
marin.product_template_1768,Li 700 1x10L,,Goods,marin.uom_uom_153,marin.uom_uom_153,0.0,1600.0,0.0,11.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_124,product_unspsc.unspsc_code_12142100
marin.product_template_1769,Lider 0.100L,,Goods,marin.uom_uom_147,marin.uom_uom_147,0.0,40.0,0.0,0.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_144,product_unspsc.unspsc_code_10161900
marin.product_template_1770,Linexar CT 720+80 SC 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,380.0,0.0,1.3,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1771,Linexar XM 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,380.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1772,Linexar XM 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,280.0,0.001,1.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1773,Linexar XM 330 SC 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1500.0,0.0,0.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1774,Linexar XM 600 SC 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1500.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1775,Linurex 50 WP 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,0.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_147,product_unspsc.unspsc_code_10161900
marin.product_template_1776,Llenado 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,100.0,0.001,1.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_132,
marin.product_template_1777,Lobo 200SC 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1000.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1778,Lobo 480SC 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1.0,0.0,1.1,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1779,Lobo 80 0.600kg,,Goods,marin.uom_uom_109,marin.uom_uom_109,0.0,1.0,0.0,0.6,0.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1780,Lorsban 480 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,250.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1781,Lorsban 480 1x10L,,Goods,uom.product_uom_litre,uom.product_uom_litre,152.0,2100.0,0.0,10.0,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,
marin.product_template_1782,Lorsban 5% 1x20kg,,Goods,marin.uom_uom_124,marin.uom_uom_124,1300.0,420.0,0.0,20.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1783,Lorsban 75 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,580.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1784,Loxton 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1600.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1785,Lumax Gold ZC 1x10L,,Goods,marin.uom_uom_153,marin.uom_uom_153,0.0,3980.0,0.0,11.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_147,product_unspsc.unspsc_code_10161900
marin.product_template_1786,Luna Experience 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,0.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_136,product_unspsc.unspsc_code_10161901
marin.product_template_1787,MAS TOMATE,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_132,
marin.product_template_1788,MB Golf,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_140,product_unspsc.unspsc_code_10161901
marin.product_template_1789,MCO Alcohol metilico metanol 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.0,1.0,0.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,
marin.product_template_1790,MRP agua de la llave 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_115,
marin.product_template_1791,Machetazo 2000 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,75.0,0.0,1.0,1.0,,0.0,True,,,True,,,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_148,
