id,account_prefix,analytic_distribution,company_id/id,product_id/id,vehicle_id/id
marin.analytic_distribution_model_1736,401.04.00,"{""1368"": 100.0}",marin.company_lmmr,marin.product_product_2071,
marin.analytic_distribution_model_1737,501.01.00,"{""1368"": 100.0}",marin.company_lmmr,marin.product_product_2071,
marin.analytic_distribution_model_1738,401.04.00,"{""1369"": 100.0}",marin.company_lmmr,marin.product_product_2072,
marin.analytic_distribution_model_1739,501.01.00,"{""1369"": 100.0}",marin.company_lmmr,marin.product_product_2072,
marin.analytic_distribution_model_1740,401.04.00,"{""1370"": 100.0}",marin.company_lmmr,marin.product_product_2078,
marin.analytic_distribution_model_1741,501.01.00,"{""1370"": 100.0}",marin.company_lmmr,marin.product_product_2078,
marin.analytic_distribution_model_1742,401.04.00,"{""1371"": 100.0}",marin.company_lmmr,marin.product_product_2079,
marin.analytic_distribution_model_1743,501.01.00,"{""1371"": 100.0}",marin.company_lmmr,marin.product_product_2079,
marin.analytic_distribution_model_1744,401.04.00,"{""1372"": 100.0}",marin.company_lmmr,marin.product_product_2086,
marin.analytic_distribution_model_1745,501.01.00,"{""1372"": 100.0}",marin.company_lmmr,marin.product_product_2086,
marin.analytic_distribution_model_1746,401.04.00,"{""1373"": 100.0}",marin.company_lmmr,marin.product_product_2087,
marin.analytic_distribution_model_1747,501.01.00,"{""1373"": 100.0}",marin.company_lmmr,marin.product_product_2087,
marin.analytic_distribution_model_1748,401.04.00,"{""1374"": 100.0}",marin.company_lmmr,marin.product_product_2088,
marin.analytic_distribution_model_1749,501.01.00,"{""1374"": 100.0}",marin.company_lmmr,marin.product_product_2088,
marin.analytic_distribution_model_1750,401.04.00,"{""1375"": 100.0}",marin.company_lmmr,marin.product_product_2089,
marin.analytic_distribution_model_1751,501.01.00,"{""1375"": 100.0}",marin.company_lmmr,marin.product_product_2089,
marin.analytic_distribution_model_1752,401.04.00,"{""1376"": 100.0}",marin.company_lmmr,marin.product_product_2092,
marin.analytic_distribution_model_1753,501.01.00,"{""1376"": 100.0}",marin.company_lmmr,marin.product_product_2092,
marin.analytic_distribution_model_1754,401.04.00,"{""1377"": 100.0}",marin.company_lmmr,marin.product_product_2094,
marin.analytic_distribution_model_1755,501.01.00,"{""1377"": 100.0}",marin.company_lmmr,marin.product_product_2094,
marin.analytic_distribution_model_1756,401.04.00,"{""1406"": 100.0}",marin.company_lmmr,marin.product_product_2120,
marin.analytic_distribution_model_1757,501.01.00,"{""1406"": 100.0}",marin.company_lmmr,marin.product_product_2120,
marin.analytic_distribution_model_1758,401.04.00,"{""1378"": 100.0}",marin.company_lmmr,marin.product_product_2122,
marin.analytic_distribution_model_1759,501.01.00,"{""1378"": 100.0}",marin.company_lmmr,marin.product_product_2122,
marin.analytic_distribution_model_1760,401.04.00,"{""1379"": 100.0}",marin.company_lmmr,marin.product_product_2126,
marin.analytic_distribution_model_1761,501.01.00,"{""1379"": 100.0}",marin.company_lmmr,marin.product_product_2126,
marin.analytic_distribution_model_1762,401.04.00,"{""1057"": 100.0}",marin.company_lmmr,marin.product_product_2127,
marin.analytic_distribution_model_1763,501.01.00,"{""1057"": 100.0}",marin.company_lmmr,marin.product_product_2127,
marin.analytic_distribution_model_1764,401.04.00,"{""1380"": 100.0}",marin.company_lmmr,marin.product_product_2128,
marin.analytic_distribution_model_1765,501.01.00,"{""1380"": 100.0}",marin.company_lmmr,marin.product_product_2128,
marin.analytic_distribution_model_1766,401.04.00,"{""1381"": 100.0}",marin.company_lmmr,marin.product_product_2129,
marin.analytic_distribution_model_1767,501.01.00,"{""1381"": 100.0}",marin.company_lmmr,marin.product_product_2129,
marin.analytic_distribution_model_1768,401.04.00,"{""1382"": 100.0}",marin.company_lmmr,marin.product_product_2132,
marin.analytic_distribution_model_1769,501.01.00,"{""1382"": 100.0}",marin.company_lmmr,marin.product_product_2132,
marin.analytic_distribution_model_1770,401.04.00,"{""1383"": 100.0}",marin.company_lmmr,marin.product_product_2134,
marin.analytic_distribution_model_1771,501.01.00,"{""1383"": 100.0}",marin.company_lmmr,marin.product_product_2134,
marin.analytic_distribution_model_1772,401.04.00,"{""1384"": 100.0}",marin.company_lmmr,marin.product_product_2135,
marin.analytic_distribution_model_1773,501.01.00,"{""1384"": 100.0}",marin.company_lmmr,marin.product_product_2135,
marin.analytic_distribution_model_1774,401.04.00,"{""1385"": 100.0}",marin.company_lmmr,marin.product_product_2137,
marin.analytic_distribution_model_1775,401.04.00,"{""1386"": 100.0}",marin.company_lmmr,marin.product_product_2137,
marin.analytic_distribution_model_1776,501.01.00,"{""1386"": 100.0}",marin.company_lmmr,marin.product_product_2137,
marin.analytic_distribution_model_1777,501.01.00,"{""1385"": 100.0}",marin.company_lmmr,marin.product_product_2137,
marin.analytic_distribution_model_1778,401.04.00,"{""1387"": 100.0}",marin.company_lmmr,marin.product_product_2141,
marin.analytic_distribution_model_1779,501.01.00,"{""1387"": 100.0}",marin.company_lmmr,marin.product_product_2141,
marin.analytic_distribution_model_1780,401.04.00,"{""1388"": 100.0}",marin.company_lmmr,marin.product_product_2143,
marin.analytic_distribution_model_1781,501.01.00,"{""1388"": 100.0}",marin.company_lmmr,marin.product_product_2143,
marin.analytic_distribution_model_1782,401.04.00,"{""1389"": 100.0}",marin.company_lmmr,marin.product_product_2144,
marin.analytic_distribution_model_1783,501.01.00,"{""1389"": 100.0}",marin.company_lmmr,marin.product_product_2144,
marin.analytic_distribution_model_1784,401.04.00,"{""1390"": 100.0}",marin.company_lmmr,marin.product_product_2147,
marin.analytic_distribution_model_1785,501.01.00,"{""1390"": 100.0}",marin.company_lmmr,marin.product_product_2147,
marin.analytic_distribution_model_1786,401.04.00,"{""1391"": 100.0}",marin.company_lmmr,marin.product_product_2149,
marin.analytic_distribution_model_1787,501.01.00,"{""1391"": 100.0}",marin.company_lmmr,marin.product_product_2149,
marin.analytic_distribution_model_1788,401.04.00,"{""1392"": 100.0}",marin.company_lmmr,marin.product_product_2152,
marin.analytic_distribution_model_1789,501.01.00,"{""1392"": 100.0}",marin.company_lmmr,marin.product_product_2152,
marin.analytic_distribution_model_1790,401.04.00,"{""1393"": 100.0}",marin.company_lmmr,marin.product_product_2154,
marin.analytic_distribution_model_1791,501.01.00,"{""1393"": 100.0}",marin.company_lmmr,marin.product_product_2154,
marin.analytic_distribution_model_1792,401.04.00,"{""1394"": 100.0}",marin.company_lmmr,marin.product_product_2155,
marin.analytic_distribution_model_1793,501.01.00,"{""1394"": 100.0}",marin.company_lmmr,marin.product_product_2155,
marin.analytic_distribution_model_1794,401.04.00,"{""1395"": 100.0}",marin.company_lmmr,marin.product_product_2156,
marin.analytic_distribution_model_1795,501.01.00,"{""1395"": 100.0}",marin.company_lmmr,marin.product_product_2156,
marin.analytic_distribution_model_1796,401.04.00,"{""1396"": 100.0}",marin.company_lmmr,marin.product_product_2159,
marin.analytic_distribution_model_1797,501.01.00,"{""1396"": 100.0}",marin.company_lmmr,marin.product_product_2159,
marin.analytic_distribution_model_1798,401.04.00,"{""1397"": 100.0}",marin.company_lmmr,marin.product_product_2160,
marin.analytic_distribution_model_1799,501.01.00,"{""1397"": 100.0}",marin.company_lmmr,marin.product_product_2160,
marin.analytic_distribution_model_1800,401.04.00,"{""1398"": 100.0}",marin.company_lmmr,marin.product_product_2162,
marin.analytic_distribution_model_1801,501.01.00,"{""1398"": 100.0}",marin.company_lmmr,marin.product_product_2162,
marin.analytic_distribution_model_1802,401.04.00,"{""1399"": 100.0}",marin.company_lmmr,marin.product_product_2163,
marin.analytic_distribution_model_1803,501.01.00,"{""1399"": 100.0}",marin.company_lmmr,marin.product_product_2163,
marin.analytic_distribution_model_1804,401.04.00,"{""1400"": 100.0}",marin.company_lmmr,marin.product_product_2164,
marin.analytic_distribution_model_1805,501.01.00,"{""1400"": 100.0}",marin.company_lmmr,marin.product_product_2164,
marin.analytic_distribution_model_1806,401.04.00,"{""1401"": 100.0}",marin.company_lmmr,marin.product_product_2165,
marin.analytic_distribution_model_1807,501.01.00,"{""1401"": 100.0}",marin.company_lmmr,marin.product_product_2165,
marin.analytic_distribution_model_1808,401.04.00,"{""1402"": 100.0}",marin.company_lmmr,marin.product_product_2167,
marin.analytic_distribution_model_1809,501.01.00,"{""1402"": 100.0}",marin.company_lmmr,marin.product_product_2167,
marin.analytic_distribution_model_1810,401.04.00,"{""1403"": 100.0}",marin.company_lmmr,marin.product_product_2173,
marin.analytic_distribution_model_1811,501.01.00,"{""1403"": 100.0}",marin.company_lmmr,marin.product_product_2173,
marin.analytic_distribution_model_1812,401.04.00,"{""1404"": 100.0}",marin.company_lmmr,marin.product_product_2174,
marin.analytic_distribution_model_1813,501.01.00,"{""1404"": 100.0}",marin.company_lmmr,marin.product_product_2174,
marin.analytic_distribution_model_1814,401.04.00,"{""1405"": 100.0}",marin.company_lmmr,marin.product_product_2176,
marin.analytic_distribution_model_1815,501.01.00,"{""1405"": 100.0}",marin.company_lmmr,marin.product_product_2176,
marin.analytic_distribution_model_1816,401.04.00,"{""1406"": 100.0}",marin.company_lmmr,marin.product_product_2177,
marin.analytic_distribution_model_1817,501.01.00,"{""1406"": 100.0}",marin.company_lmmr,marin.product_product_2177,
marin.analytic_distribution_model_1818,401.04.00,"{""1407"": 100.0}",marin.company_lmmr,marin.product_product_2178,
marin.analytic_distribution_model_1819,501.01.00,"{""1407"": 100.0}",marin.company_lmmr,marin.product_product_2178,
marin.analytic_distribution_model_1820,401.04.00,"{""1408"": 100.0}",marin.company_lmmr,marin.product_product_2179,
marin.analytic_distribution_model_1821,501.01.00,"{""1408"": 100.0}",marin.company_lmmr,marin.product_product_2179,
marin.analytic_distribution_model_1822,401.04.00,"{""1409"": 100.0}",marin.company_lmmr,marin.product_product_2180,
marin.analytic_distribution_model_1823,501.01.00,"{""1409"": 100.0}",marin.company_lmmr,marin.product_product_2180,
marin.analytic_distribution_model_1824,401.04.00,"{""1410"": 100.0}",marin.company_lmmr,marin.product_product_2181,
marin.analytic_distribution_model_1825,501.01.00,"{""1410"": 100.0}",marin.company_lmmr,marin.product_product_2181,
marin.analytic_distribution_model_1826,401.04.00,"{""1411"": 100.0}",marin.company_lmmr,marin.product_product_2182,
marin.analytic_distribution_model_1827,501.01.00,"{""1411"": 100.0}",marin.company_lmmr,marin.product_product_2182,
marin.analytic_distribution_model_1828,401.04.00,"{""1412"": 100.0}",marin.company_lmmr,marin.product_product_2183,
marin.analytic_distribution_model_1829,501.01.00,"{""1412"": 100.0}",marin.company_lmmr,marin.product_product_2183,
marin.analytic_distribution_model_1830,401.04.00,"{""1413"": 100.0}",marin.company_lmmr,marin.product_product_2184,
marin.analytic_distribution_model_1831,501.01.00,"{""1413"": 100.0}",marin.company_lmmr,marin.product_product_2184,
marin.analytic_distribution_model_1832,401.04.00,"{""1414"": 100.0}",marin.company_lmmr,marin.product_product_2185,
marin.analytic_distribution_model_1833,501.01.00,"{""1414"": 100.0}",marin.company_lmmr,marin.product_product_2185,
marin.analytic_distribution_model_1834,401.04.00,"{""1415"": 100.0}",marin.company_lmmr,marin.product_product_2186,
marin.analytic_distribution_model_1835,501.01.00,"{""1415"": 100.0}",marin.company_lmmr,marin.product_product_2186,
marin.analytic_distribution_model_1836,401.04.00,"{""1416"": 100.0}",marin.company_lmmr,marin.product_product_2190,
marin.analytic_distribution_model_1837,501.01.00,"{""1416"": 100.0}",marin.company_lmmr,marin.product_product_2190,
marin.analytic_distribution_model_1838,401.04.00,"{""1417"": 100.0}",marin.company_lmmr,marin.product_product_2191,
marin.analytic_distribution_model_1839,501.01.00,"{""1417"": 100.0}",marin.company_lmmr,marin.product_product_2191,
marin.analytic_distribution_model_1840,401.04.00,"{""1418"": 100.0}",marin.company_lmmr,marin.product_product_2193,
marin.analytic_distribution_model_1841,501.01.00,"{""1418"": 100.0}",marin.company_lmmr,marin.product_product_2193,
marin.analytic_distribution_model_1842,401.04.00,"{""1419"": 100.0}",marin.company_lmmr,marin.product_product_2194,
marin.analytic_distribution_model_1843,501.01.00,"{""1419"": 100.0}",marin.company_lmmr,marin.product_product_2194,
marin.analytic_distribution_model_1844,401.04.00,"{""1420"": 100.0}",marin.company_lmmr,marin.product_product_2197,
marin.analytic_distribution_model_1845,501.01.00,"{""1420"": 100.0}",marin.company_lmmr,marin.product_product_2197,
marin.analytic_distribution_model_1846,401.04.00,"{""1421"": 100.0}",marin.company_lmmr,marin.product_product_2198,
marin.analytic_distribution_model_1847,501.01.00,"{""1421"": 100.0}",marin.company_lmmr,marin.product_product_2198,
marin.analytic_distribution_model_1848,401.04.00,"{""1422"": 100.0}",marin.company_lmmr,marin.product_product_2200,
marin.analytic_distribution_model_1849,501.01.00,"{""1422"": 100.0}",marin.company_lmmr,marin.product_product_2200,
marin.analytic_distribution_model_1850,401.04.00,"{""1423"": 100.0}",marin.company_lmmr,marin.product_product_2203,
marin.analytic_distribution_model_1851,501.01.00,"{""1423"": 100.0}",marin.company_lmmr,marin.product_product_2203,
marin.analytic_distribution_model_1852,401.04.00,"{""1424"": 100.0}",marin.company_lmmr,marin.product_product_2204,
marin.analytic_distribution_model_1853,501.01.00,"{""1424"": 100.0}",marin.company_lmmr,marin.product_product_2204,
marin.analytic_distribution_model_1854,401.04.00,"{""1425"": 100.0}",marin.company_lmmr,marin.product_product_2205,
marin.analytic_distribution_model_1855,501.01.00,"{""1425"": 100.0}",marin.company_lmmr,marin.product_product_2205,
marin.analytic_distribution_model_1856,401.04.00,"{""1426"": 100.0}",marin.company_lmmr,marin.product_product_2206,
marin.analytic_distribution_model_1857,501.01.00,"{""1426"": 100.0}",marin.company_lmmr,marin.product_product_2206,
marin.analytic_distribution_model_1858,401.04.00,"{""1427"": 100.0}",marin.company_lmmr,marin.product_product_2207,
marin.analytic_distribution_model_1859,501.01.00,"{""1427"": 100.0}",marin.company_lmmr,marin.product_product_2207,
marin.analytic_distribution_model_1860,401.04.00,"{""1428"": 100.0}",marin.company_lmmr,marin.product_product_2209,
marin.analytic_distribution_model_1861,501.01.00,"{""1428"": 100.0}",marin.company_lmmr,marin.product_product_2209,
marin.analytic_distribution_model_1862,401.04.00,"{""1429"": 100.0}",marin.company_lmmr,marin.product_product_2211,
marin.analytic_distribution_model_1863,501.01.00,"{""1429"": 100.0}",marin.company_lmmr,marin.product_product_2211,
marin.analytic_distribution_model_1864,401.04.00,"{""1430"": 100.0}",marin.company_lmmr,marin.product_product_2214,
marin.analytic_distribution_model_1865,501.01.00,"{""1430"": 100.0}",marin.company_lmmr,marin.product_product_2214,
marin.analytic_distribution_model_1866,401.04.00,"{""1431"": 100.0}",marin.company_lmmr,marin.product_product_2215,
marin.analytic_distribution_model_1867,501.01.00,"{""1431"": 100.0}",marin.company_lmmr,marin.product_product_2215,
marin.analytic_distribution_model_1868,401.04.00,"{""1432"": 100.0}",marin.company_lmmr,marin.product_product_2223,
marin.analytic_distribution_model_1869,501.01.00,"{""1432"": 100.0}",marin.company_lmmr,marin.product_product_2223,
marin.analytic_distribution_model_1870,401.04.00,"{""1433"": 100.0}",marin.company_lmmr,marin.product_product_2224,
marin.analytic_distribution_model_1871,501.01.00,"{""1433"": 100.0}",marin.company_lmmr,marin.product_product_2224,
marin.analytic_distribution_model_1872,401.04.00,"{""1434"": 100.0}",marin.company_lmmr,marin.product_product_2225,
marin.analytic_distribution_model_1873,501.01.00,"{""1434"": 100.0}",marin.company_lmmr,marin.product_product_2225,
marin.analytic_distribution_model_1874,401.04.00,"{""1435"": 100.0}",marin.company_lmmr,marin.product_product_2227,
marin.analytic_distribution_model_1875,501.01.00,"{""1435"": 100.0}",marin.company_lmmr,marin.product_product_2227,
marin.analytic_distribution_model_1876,401.04.00,"{""1436"": 100.0}",marin.company_lmmr,marin.product_product_2230,
marin.analytic_distribution_model_1877,501.01.00,"{""1436"": 100.0}",marin.company_lmmr,marin.product_product_2230,
marin.analytic_distribution_model_1878,401.04.00,"{""1437"": 100.0}",marin.company_lmmr,marin.product_product_2233,
marin.analytic_distribution_model_1879,501.01.00,"{""1437"": 100.0}",marin.company_lmmr,marin.product_product_2233,
marin.analytic_distribution_model_1880,401.04.00,"{""1438"": 100.0}",marin.company_lmmr,marin.product_product_2235,
marin.analytic_distribution_model_1881,501.01.00,"{""1438"": 100.0}",marin.company_lmmr,marin.product_product_2235,
marin.analytic_distribution_model_1882,401.04.00,"{""1439"": 100.0}",marin.company_lmmr,marin.product_product_2236,
marin.analytic_distribution_model_1883,501.01.00,"{""1439"": 100.0}",marin.company_lmmr,marin.product_product_2236,
marin.analytic_distribution_model_1884,401.04.00,"{""1440"": 100.0}",marin.company_lmmr,marin.product_product_2237,
marin.analytic_distribution_model_1885,501.01.00,"{""1440"": 100.0}",marin.company_lmmr,marin.product_product_2237,
marin.analytic_distribution_model_1886,401.04.00,"{""1441"": 100.0}",marin.company_lmmr,marin.product_product_2238,
marin.analytic_distribution_model_1887,501.01.00,"{""1441"": 100.0}",marin.company_lmmr,marin.product_product_2238,
marin.analytic_distribution_model_1888,401.04.00,"{""1442"": 100.0}",marin.company_lmmr,marin.product_product_2240,
marin.analytic_distribution_model_1889,501.01.00,"{""1442"": 100.0}",marin.company_lmmr,marin.product_product_2240,
marin.analytic_distribution_model_1890,401.04.00,"{""1443"": 100.0}",marin.company_lmmr,marin.product_product_2242,
marin.analytic_distribution_model_1891,501.01.00,"{""1443"": 100.0}",marin.company_lmmr,marin.product_product_2242,
marin.analytic_distribution_model_1892,401.04.00,"{""1444"": 100.0}",marin.company_lmmr,marin.product_product_2243,
marin.analytic_distribution_model_1893,501.01.00,"{""1444"": 100.0}",marin.company_lmmr,marin.product_product_2243,
marin.analytic_distribution_model_1894,401.04.00,"{""1445"": 100.0}",marin.company_lmmr,marin.product_product_2244,
marin.analytic_distribution_model_1895,501.01.00,"{""1445"": 100.0}",marin.company_lmmr,marin.product_product_2244,
marin.analytic_distribution_model_1896,401.04.00,"{""1446"": 100.0}",marin.company_lmmr,marin.product_product_2257,
marin.analytic_distribution_model_1897,501.01.00,"{""1446"": 100.0}",marin.company_lmmr,marin.product_product_2257,
marin.analytic_distribution_model_1898,401.04.00,"{""1447"": 100.0}",marin.company_lmmr,marin.product_product_2259,
marin.analytic_distribution_model_1899,501.01.00,"{""1447"": 100.0}",marin.company_lmmr,marin.product_product_2259,
marin.analytic_distribution_model_1900,401.04.00,"{""1448"": 100.0}",marin.company_lmmr,marin.product_product_2261,
marin.analytic_distribution_model_1901,501.01.00,"{""1448"": 100.0}",marin.company_lmmr,marin.product_product_2261,
marin.analytic_distribution_model_1902,401.04.00,"{""1449"": 100.0}",marin.company_lmmr,marin.product_product_2265,
marin.analytic_distribution_model_1903,501.01.00,"{""1449"": 100.0}",marin.company_lmmr,marin.product_product_2265,
marin.analytic_distribution_model_1904,401.04.00,"{""1450"": 100.0}",marin.company_lmmr,marin.product_product_2266,
marin.analytic_distribution_model_1905,501.01.00,"{""1450"": 100.0}",marin.company_lmmr,marin.product_product_2266,
marin.analytic_distribution_model_1906,401.04.00,"{""1451"": 100.0}",marin.company_lmmr,marin.product_product_2267,
marin.analytic_distribution_model_1907,501.01.00,"{""1451"": 100.0}",marin.company_lmmr,marin.product_product_2267,
marin.analytic_distribution_model_1908,401.04.00,"{""1452"": 100.0}",marin.company_lmmr,marin.product_product_2268,
marin.analytic_distribution_model_1909,501.01.00,"{""1452"": 100.0}",marin.company_lmmr,marin.product_product_2268,
marin.analytic_distribution_model_1910,401.04.00,"{""1453"": 100.0}",marin.company_lmmr,marin.product_product_2269,
marin.analytic_distribution_model_1911,501.01.00,"{""1453"": 100.0}",marin.company_lmmr,marin.product_product_2269,
marin.analytic_distribution_model_1912,401.04.00,"{""1454"": 100.0}",marin.company_lmmr,marin.product_product_2270,
marin.analytic_distribution_model_1913,501.01.00,"{""1454"": 100.0}",marin.company_lmmr,marin.product_product_2270,
marin.analytic_distribution_model_1914,401.04.00,"{""1455"": 100.0}",marin.company_lmmr,marin.product_product_2273,
marin.analytic_distribution_model_1915,501.01.00,"{""1455"": 100.0}",marin.company_lmmr,marin.product_product_2273,
marin.analytic_distribution_model_1916,401.04.00,"{""1456"": 100.0}",marin.company_lmmr,marin.product_product_2276,
marin.analytic_distribution_model_1917,501.01.00,"{""1456"": 100.0}",marin.company_lmmr,marin.product_product_2276,
marin.analytic_distribution_model_1918,401.04.00,"{""1457"": 100.0}",marin.company_lmmr,marin.product_product_2281,
marin.analytic_distribution_model_1919,501.01.00,"{""1457"": 100.0}",marin.company_lmmr,marin.product_product_2281,
marin.analytic_distribution_model_1920,401.04.00,"{""1458"": 100.0}",marin.company_lmmr,marin.product_product_2283,
marin.analytic_distribution_model_1921,501.01.00,"{""1458"": 100.0}",marin.company_lmmr,marin.product_product_2283,
marin.analytic_distribution_model_1922,401.04.00,"{""1460"": 100.0}",marin.company_lmmr,marin.product_product_2285,
marin.analytic_distribution_model_1923,501.01.00,"{""1460"": 100.0}",marin.company_lmmr,marin.product_product_2285,
marin.analytic_distribution_model_1924,401.04.00,"{""1461"": 100.0}",marin.company_lmmr,marin.product_product_2287,
marin.analytic_distribution_model_1925,501.01.00,"{""1461"": 100.0}",marin.company_lmmr,marin.product_product_2287,
marin.analytic_distribution_model_1926,401.04.00,"{""1462"": 100.0}",marin.company_lmmr,marin.product_product_2288,
marin.analytic_distribution_model_1927,501.01.00,"{""1462"": 100.0}",marin.company_lmmr,marin.product_product_2288,
marin.analytic_distribution_model_1928,401.04.00,"{""1463"": 100.0}",marin.company_lmmr,marin.product_product_2289,
marin.analytic_distribution_model_1929,501.01.00,"{""1463"": 100.0}",marin.company_lmmr,marin.product_product_2289,
marin.analytic_distribution_model_1930,401.04.00,"{""1464"": 100.0}",marin.company_lmmr,marin.product_product_2291,
marin.analytic_distribution_model_1931,501.01.00,"{""1464"": 100.0}",marin.company_lmmr,marin.product_product_2291,
marin.analytic_distribution_model_1932,401.04.00,"{""1465"": 100.0}",marin.company_lmmr,marin.product_product_2292,
marin.analytic_distribution_model_1933,501.01.00,"{""1465"": 100.0}",marin.company_lmmr,marin.product_product_2292,
marin.analytic_distribution_model_1934,401.04.00,"{""1466"": 100.0}",marin.company_lmmr,marin.product_product_2294,
marin.analytic_distribution_model_1935,501.01.00,"{""1466"": 100.0}",marin.company_lmmr,marin.product_product_2294,
marin.analytic_distribution_model_1936,401.04.00,"{""1467"": 100.0}",marin.company_lmmr,marin.product_product_2295,
marin.analytic_distribution_model_1937,501.01.00,"{""1467"": 100.0}",marin.company_lmmr,marin.product_product_2295,
marin.analytic_distribution_model_1938,401.04.00,"{""1468"": 100.0}",marin.company_lmmr,marin.product_product_2299,
marin.analytic_distribution_model_1939,501.01.00,"{""1468"": 100.0}",marin.company_lmmr,marin.product_product_2299,
marin.analytic_distribution_model_1940,401.04.00,"{""1469"": 100.0}",marin.company_lmmr,marin.product_product_2300,
marin.analytic_distribution_model_1941,501.01.00,"{""1469"": 100.0}",marin.company_lmmr,marin.product_product_2300,
marin.analytic_distribution_model_1942,401.04.00,"{""1470"": 100.0}",marin.company_lmmr,marin.product_product_2304,
marin.analytic_distribution_model_1943,501.01.00,"{""1470"": 100.0}",marin.company_lmmr,marin.product_product_2304,
marin.analytic_distribution_model_1944,401.04.00,"{""1471"": 100.0}",marin.company_lmmr,marin.product_product_2305,
marin.analytic_distribution_model_1945,501.01.00,"{""1471"": 100.0}",marin.company_lmmr,marin.product_product_2305,
marin.analytic_distribution_model_1946,401.04.00,"{""1472"": 100.0}",marin.company_lmmr,marin.product_product_2308,
marin.analytic_distribution_model_1947,501.01.00,"{""1472"": 100.0}",marin.company_lmmr,marin.product_product_2308,
marin.analytic_distribution_model_1948,401.04.00,"{""1473"": 100.0}",marin.company_lmmr,marin.product_product_2309,
marin.analytic_distribution_model_1949,501.01.00,"{""1473"": 100.0}",marin.company_lmmr,marin.product_product_2309,
marin.analytic_distribution_model_1950,401.04.00,"{""1474"": 100.0}",marin.company_lmmr,marin.product_product_2311,
marin.analytic_distribution_model_1951,501.01.00,"{""1474"": 100.0}",marin.company_lmmr,marin.product_product_2311,
marin.analytic_distribution_model_1952,401.04.00,"{""1475"": 100.0}",marin.company_lmmr,marin.product_product_2312,
marin.analytic_distribution_model_1953,501.01.00,"{""1475"": 100.0}",marin.company_lmmr,marin.product_product_2312,
marin.analytic_distribution_model_1954,401.04.00,"{""1476"": 100.0}",marin.company_lmmr,marin.product_product_2315,
marin.analytic_distribution_model_1955,501.01.00,"{""1476"": 100.0}",marin.company_lmmr,marin.product_product_2315,
marin.analytic_distribution_model_1956,401.04.00,"{""1477"": 100.0}",marin.company_lmmr,marin.product_product_2316,
marin.analytic_distribution_model_1957,501.01.00,"{""1477"": 100.0}",marin.company_lmmr,marin.product_product_2316,
marin.analytic_distribution_model_1958,401.04.00,"{""1478"": 100.0}",marin.company_lmmr,marin.product_product_2319,
marin.analytic_distribution_model_1959,501.01.00,"{""1478"": 100.0}",marin.company_lmmr,marin.product_product_2319,
marin.analytic_distribution_model_1960,401.04.00,"{""1479"": 100.0}",marin.company_lmmr,marin.product_product_2321,
marin.analytic_distribution_model_1961,501.01.00,"{""1479"": 100.0}",marin.company_lmmr,marin.product_product_2321,
marin.analytic_distribution_model_1962,401.04.00,"{""1480"": 100.0}",marin.company_lmmr,marin.product_product_2322,
marin.analytic_distribution_model_1963,501.01.00,"{""1480"": 100.0}",marin.company_lmmr,marin.product_product_2322,
marin.analytic_distribution_model_1964,401.04.00,"{""1481"": 100.0}",marin.company_lmmr,marin.product_product_2323,
marin.analytic_distribution_model_1965,501.01.00,"{""1481"": 100.0}",marin.company_lmmr,marin.product_product_2323,
marin.analytic_distribution_model_1966,401.04.00,"{""1482"": 100.0}",marin.company_lmmr,marin.product_product_2324,
marin.analytic_distribution_model_1967,501.01.00,"{""1482"": 100.0}",marin.company_lmmr,marin.product_product_2324,
marin.analytic_distribution_model_1968,401.04.00,"{""1483"": 100.0}",marin.company_lmmr,marin.product_product_2325,
marin.analytic_distribution_model_1969,501.01.00,"{""1483"": 100.0}",marin.company_lmmr,marin.product_product_2325,
marin.analytic_distribution_model_1970,401.04.00,"{""1484"": 100.0}",marin.company_lmmr,marin.product_product_2327,
marin.analytic_distribution_model_1971,501.01.00,"{""1484"": 100.0}",marin.company_lmmr,marin.product_product_2327,
marin.analytic_distribution_model_1972,401.04.00,"{""1485"": 100.0}",marin.company_lmmr,marin.product_product_2328,
marin.analytic_distribution_model_1973,501.01.00,"{""1485"": 100.0}",marin.company_lmmr,marin.product_product_2328,
marin.analytic_distribution_model_1974,401.04.00,"{""1486"": 100.0}",marin.company_lmmr,marin.product_product_2331,
marin.analytic_distribution_model_1975,501.01.00,"{""1486"": 100.0}",marin.company_lmmr,marin.product_product_2331,
marin.analytic_distribution_model_1976,401.04.00,"{""1487"": 100.0}",marin.company_lmmr,marin.product_product_2354,
marin.analytic_distribution_model_1977,501.01.00,"{""1487"": 100.0}",marin.company_lmmr,marin.product_product_2354,
marin.analytic_distribution_model_1978,401.04.00,"{""1488"": 100.0}",marin.company_lmmr,marin.product_product_2355,
marin.analytic_distribution_model_1979,501.01.00,"{""1488"": 100.0}",marin.company_lmmr,marin.product_product_2355,
marin.analytic_distribution_model_1980,401.04.00,"{""1489"": 100.0}",marin.company_lmmr,marin.product_product_2358,
marin.analytic_distribution_model_1981,501.01.00,"{""1489"": 100.0}",marin.company_lmmr,marin.product_product_2358,
marin.analytic_distribution_model_1982,501.01,"{""1081"": 100.0}",marin.company_lmmr,marin.product_product_2360,
marin.analytic_distribution_model_1983,401.04.00,"{""1589"": 100.0}",marin.company_lmmg,marin.product_product_1157,
marin.analytic_distribution_model_1984,501.01.00,"{""1589"": 100.0}",marin.company_lmmg,marin.product_product_1157,
