id,name,is_storable,type,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,sale_ok,is_published,allow_out_of_stock_order,tracking,invoice_policy,bill_policy,manufacturer_pref,uom_id/id,categ_id/id,unspsc_code_id/id,manufacturer_id/id,supplier_taxes_id/id,product_tag_ids/id,pos_categ_ids/id
product_template_2202,Ruhega box label 12x1kg Asanit XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_ruhega,,,
product_template_2203,Ruhega box label 12x1kg Ingenux XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_ruhega,,,
product_template_2204,Ruhega mixed label Alfaspray XM 10L 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_ruhega,,,
product_template_2205,Ruhega mixed label Alfaspray XM 1L  1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_ruhega,,,
product_template_2206,Ruhega mixed label Magistop XM 1pz,True,Goods,6.4,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_ruhega,,,
product_template_2207,S-Magic,True,Goods,1.0,560.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_139,,marin_data.manufacturer_nufarm,,,
product_template_2208,SA-Propel RTU 0.250L,True,Goods,1.0,590.0,0.0,0.27,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_160,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2209,SA-Propel RTU 0.500L,True,Goods,747.0,1500.0,0.0,0.55,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_117,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2210,SA-Propel RTU 1x5L,True,Goods,1.0,590.0,0.0,5.5,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_160,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2211,SA-Propel RTU GR. 5L,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_160,,marin_data.manufacturer_shokubutsu,,,
product_template_2212,SAG47 1kg,True,Goods,362.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,,,,,
product_template_2213,SHK Amin 800 0.500kg,True,Goods,198.39,400.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2214,SHK Betagli Max 0.500kg,True,Goods,319.13,600.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2215,SHK Betagli Max 1x2kg,True,Goods,1105.0,2300.0,0.0,2.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_154,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2216,SHK Boron 6% 0.500kg,True,Goods,136.0,285.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2217,SHK Calcium 18% 0.100kg,True,Goods,1.0,0.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_137,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2218,SHK Calcium 18% 0.250kg,True,Goods,1.0,310.0,0.0,0.25,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_145,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2219,SHK Calcium 18% 0.500kg,True,Goods,342.92,720.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2220,SHK Calcium Boron 0.250kg,True,Goods,1.0,315.0,0.0,0.25,1.0,,0.0,,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_145,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2221,SHK Calcium Boron 0.500kg,True,Goods,374.53,730.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2222,SHK Calcium Molibdeno 0.500kg,True,Goods,352.5,720.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2223,SHK Copper 16.4% 0.050kg,True,Goods,1.0,220.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2224,SHK Copper 16.4% 0.150kg,True,Goods,138.31,330.0,0.0,0.15,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_141,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2225,SHK Copper 16.4% 0.500kg,True,Goods,1.0,0.0,0.0,0.5,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2226,SHK Iron 15% 0.100kg,True,Goods,1.0,135.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_137,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2227,SHK Iron 15% 0.250kg,True,Goods,180.0,380.0,0.0,0.25,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_145,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2228,SHK Iron 15% 0.500kg,True,Goods,343.0,720.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2229,SHK Magnesium 0.100kg,True,Goods,1.0,126.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_137,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2230,SHK Magnesium 6.5% 0.500kg,True,Goods,342.92,720.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2231,SHK Mixboost 0.500kg,True,Goods,1.0,266.0,0.0,0.5,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2232,SHK Multiboost 0.100kg,True,Goods,1.0,140.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_137,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2233,SHK Multiboost 0.250kg,True,Goods,1.0,315.0,0.0,0.25,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_145,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2234,SHK Multiboost 0.500kg,True,Goods,352.49,730.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2235,SHK PK 0-17-17 0.100kg,True,Goods,1.0,0.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_137,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2236,SHK PK 0-17-17 0.500kg,True,Goods,136.0,285.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2237,SHK Potassium 24% 0.100kg,True,Goods,1.0,27.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_137,marin_data.product_category_165,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2238,SHK Potassium 24% 0.250kg,True,Goods,1.0,1.0,0.0,0.25,1.0,,0.0,,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_145,marin_data.product_category_165,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2239,SHK Potassium 24% 0.500kg,True,Goods,136.04,285.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_165,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2240,SHK Potassium 24% 1kg,True,Goods,1.0,0.0,0.001,1.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_165,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2241,SHK Romel 1L,True,Goods,720.0,1300.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_150,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_101
product_template_2242,SHK Umeru 0.500kg,True,Goods,352.5,730.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2243,SHK ZM 9-9 0.500kg,True,Goods,352.5,730.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2244,SHK Zinc 19.3% 0.100kg,True,Goods,1.0,0.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_137,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2245,SHK Zinc 19.3% 0.250kg,True,Goods,1.0,305.0,0.0,0.25,1.0,,0.0,,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_145,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_2246,SHK Zinc 19.3% 0.500kg,True,Goods,342.92,720.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_shokubutsu,,,marin_data.pos_category_107
product_template_2247,Saathi 1L,True,Goods,360.0,650.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_142,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_99,marin_data.pos_category_104
product_template_2248,Sanazina 90 1kg,True,Goods,1.0,160.0,0.001,1.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_142,product_unspsc.unspsc_code_10161900,marin_data.partner_8462,,,
product_template_2249,Sanson OD 0.700L,True,Goods,562.5,1000.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,63850,uom.product_uom_litre,marin_data.product_category_141,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_syngenta,,marin_data.product_tag_104,marin_data.pos_category_104
product_template_2250,Satorius 1L,True,Goods,420.0,750.0,0.0,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_159,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_versa,,marin_data.product_tag_147,marin_data.pos_category_103
product_template_2251,Scala SC600 1L,True,Goods,1.0,700.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_154,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,marin_data.product_tag_125,
product_template_2252,Scenery 1kg,True,Goods,258.0,450.0,0.001,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_nufarm,,marin_data.product_tag_160,marin_data.pos_category_103
product_template_2253,Score 0.250L,True,Goods,1.0,0.0,0.0,0.27,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_159,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,marin_data.product_tag_44,
product_template_2254,Score 1L,True,Goods,1336.4,2000.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,62285,uom.product_uom_litre,marin_data.product_category_159,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,marin_data.product_tag_44,marin_data.pos_category_103
product_template_2255,Scorpion 0.250kg,True,Goods,1.0,1100.0,0.0,0.25,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_145,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,,,marin_data.product_tag_60,
product_template_2256,Secaquat 0.900L,True,Goods,1.0,90.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_119,marin_data.product_category_136,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_versa,,marin_data.product_tag_114,
product_template_2257,Secaquat 1x20L,True,Goods,1.0,1800.0,0.0,22.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_136,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_versa,,marin_data.product_tag_114,
product_template_2258,Secaquat 1x5L,True,Goods,1.0,400.0,0.0,5.5,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_136,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_versa,,marin_data.product_tag_114,
product_template_2259,Seeker 1x5L,True,Goods,1.0,1.0,0.0,5.5,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,58858,marin_data.uom_126,marin_data.product_category_159,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,marin_data.product_tag_58,
product_template_2260,Selecop 0.950L,True,Goods,338.0,620.0,0.0001,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,71769,marin_data.uom_120,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,marin_data.product_tag_143,marin_data.pos_category_109
product_template_2261,Select Ultra 0.500L,True,Goods,1.0,420.0,0.0,0.55,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_117,marin_data.product_category_138,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_upl,,marin_data.product_tag_29,
product_template_2262,Sembrador Fertilizador grado fino,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_133,,,,,
product_template_2263,Semevin FS350 1L,True,Goods,1.0,410.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_bayer,,marin_data.product_tag_19,
product_template_2264,Sencor 1L,True,Goods,580.0,720.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_142,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_bayer,,marin_data.product_tag_99,marin_data.pos_category_104
product_template_2265,Serenade ASO 1L,True,Goods,175.0,330.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2266,Serenade ASO 1x10L,True,Goods,1740.0,3200.0,0.0,11.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2267,Serenade Max 1kg,True,Goods,1.0,630.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2268,Serenade Opti 1kg,True,Goods,715.0,950.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2269,Serenade Opti 1x5kg,True,Goods,3400.0,4500.0,0.0,5.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_156,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2270,Serenade Soil 1x10L,True,Goods,1.0,3000.0,0.0,11.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2271,Serenade Soil 1x5kg,True,Goods,1.0,3000.0,0.0,5.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_156,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,,
product_template_2272,Serifel 0.500kg,True,Goods,600.0,900.0,0.0,0.5,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_basf,,,
product_template_2273,Shogun 1L,True,Goods,808.0,1800.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,32728,uom.product_uom_litre,marin_data.product_category_152,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,marin_data.product_tag_63,marin_data.pos_category_103
product_template_2274,Sico 1L,True,Goods,872.0,1.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,20897,uom.product_uom_litre,marin_data.product_category_159,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,marin_data.product_tag_44,marin_data.pos_category_103
product_template_2275,Silverwet KH700 1kg,True,Goods,194.0,0.0,0.001,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_125,product_unspsc.unspsc_code_10170000,marin_data.manufacturer_advam,,,
product_template_2276,Silwet L77 0.500L,True,Goods,1.0,350.0,0.0,0.55,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_117,marin_data.product_category_135,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_upl,,,
product_template_2277,Silwet Maxx 0.250L,True,Goods,1.0,150.0,0.0,0.27,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_135,product_unspsc.unspsc_code_10170000,marin_data.manufacturer_upl,,,
product_template_2278,Silwet Maxx 1L,True,Goods,1.0,525.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_135,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_upl,,,
product_template_2279,Sirius 1x20L,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_agricam,,marin_data.product_tag_26,
product_template_2280,Sivanto Prime 1L,True,Goods,1255.0,1850.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_bayer,,marin_data.product_tag_68,marin_data.pos_category_105
product_template_2281,Sivanto Prime 1gal,True,Goods,4000.0,6700.0,0.0,4.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_gal,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_bayer,,marin_data.product_tag_68,marin_data.pos_category_105
product_template_2282,Skyline 80 0.500kg,True,Goods,1.0,1155.0,0.0,0.5,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,,,,
product_template_2283,SoftGuard 1L,True,Goods,1.0,370.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_versa,,,
product_template_2284,Solvigo 108SC 1L,True,Goods,900.17,1750.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,57544,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_2,marin_data.pos_category_105
product_template_2285,Spectro 1x10L,True,Goods,2014.0,2800.0,0.0,10.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_139,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_nufarm,,marin_data.product_tag_117,
product_template_2286,Speed Jet,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_135,,,,,
product_template_2287,Sportak 1L,True,Goods,1.0,945.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_fmc,,marin_data.product_tag_126,
product_template_2288,Stargus 1L,True,Goods,1.0,0.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.partner_5333,,,
product_template_2289,Stargus 1x10L,True,Goods,1300.0,3000.0,0.0,10.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.partner_5333,,,
product_template_2290,Starkle 1L,True,Goods,1.0,1700.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_summitagro,,marin_data.product_tag_47,
product_template_2291,Stimplex 1L,True,Goods,1.0,440.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_acadian_seaplant,,,
product_template_2292,Stimplex 1x10L,True,Goods,1.0,4350.0,0.0,11.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_acadian_seaplant,,,
product_template_2293,Stinguo 70 0.250L,True,Goods,100.0,120.0,0.0,0.27,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_versa,,marin_data.product_tag_87,marin_data.pos_category_105
